n,f(x),x,p,||p||,gradient,||gradient||,alpha,k,eps
1,17.0000,[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 ],[-1.0000 -18.0000 -2.0000 -12.0000 -4.0000 -1.0000 -1.0000 -13.0000 -12.0000 -5.0000 -17.0000 -18.0000 -2.0000 -16.0000 -11.0000 -21.0000 -19.0000 -7.0000 -1.0000 -21.0000 -20.0000 -3.0000 -3.0000 -16.0000 -20.0000 -6.0000 -4.0000 -6.0000 -13.0000 -18.0000 -6.0000 -12.0000 -10.0000 -18.0000 -10.0000 -11.0000 -14.0000 -5.0000 -6.0000 -7.0000 -14.0000 -15.0000 -13.0000 -17.0000 -15.0000 -4.0000 -6.0000 -19.0000 -7.0000 -3.0000 -7.0000 -1.0000 -4.0000 -13.0000 -20.0000 -9.0000 -9.0000 -6.0000 -17.0000 -1.0000 -10.0000 -6.0000 -17.0000 -5.0000 -14.0000 -16.0000 -17.0000 -14.0000 -14.0000 -2.0000 -21.0000 -1.0000 -8.0000 -3.0000 -21.0000 -10.0000 -5.0000 -20.0000 -14.0000 -1.0000 -8.0000 -21.0000 -5.0000 -19.0000 -13.0000 -9.0000 -6.0000 -17.0000 -10.0000 -14.0000 -19.0000 -14.0000 -14.0000 -1.0000 -12.0000 -8.0000 -10.0000 -20.0000 -14.0000 -11.0000 -11.0000 ],124.6074,[1.0000 18.0000 2.0000 12.0000 4.0000 1.0000 1.0000 13.0000 12.0000 5.0000 17.0000 18.0000 2.0000 16.0000 11.0000 21.0000 19.0000 7.0000 1.0000 21.0000 20.0000 3.0000 3.0000 16.0000 20.0000 6.0000 4.0000 6.0000 13.0000 18.0000 6.0000 12.0000 10.0000 18.0000 10.0000 11.0000 14.0000 5.0000 6.0000 7.0000 14.0000 15.0000 13.0000 17.0000 15.0000 4.0000 6.0000 19.0000 7.0000 3.0000 7.0000 1.0000 4.0000 13.0000 20.0000 9.0000 9.0000 6.0000 17.0000 1.0000 10.0000 6.0000 17.0000 5.0000 14.0000 16.0000 17.0000 14.0000 14.0000 2.0000 21.0000 1.0000 8.0000 3.0000 21.0000 10.0000 5.0000 20.0000 14.0000 1.0000 8.0000 21.0000 5.0000 19.0000 13.0000 9.0000 6.0000 17.0000 10.0000 14.0000 19.0000 14.0000 14.0000 1.0000 12.0000 8.0000 10.0000 20.0000 14.0000 11.0000 11.0000 ],124.6074,0.0446,21.0000,0.0001
2,-329.7845,[-0.0446 -0.8030 -0.0892 -0.5354 -0.1785 -0.0446 -0.0446 -0.5800 -0.5354 -0.2231 -0.7584 -0.8030 -0.0892 -0.7138 -0.4907 -0.9369 -0.8477 -0.3123 -0.0446 -0.9369 -0.8923 -0.1338 -0.1338 -0.7138 -0.8923 -0.2677 -0.1785 -0.2677 -0.5800 -0.8030 -0.2677 -0.5354 -0.4461 -0.8030 -0.4461 -0.4907 -0.6246 -0.2231 -0.2677 -0.3123 -0.6246 -0.6692 -0.5800 -0.7584 -0.6692 -0.1785 -0.2677 -0.8477 -0.3123 -0.1338 -0.3123 -0.0446 -0.1785 -0.5800 -0.8923 -0.4015 -0.4015 -0.2677 -0.7584 -0.0446 -0.4461 -0.2677 -0.7584 -0.2231 -0.6246 -0.7138 -0.7584 -0.6246 -0.6246 -0.0892 -0.9369 -0.0446 -0.3569 -0.1338 -0.9369 -0.4461 -0.2231 -0.8923 -0.6246 -0.0446 -0.3569 -0.9369 -0.2231 -0.8477 -0.5800 -0.4015 -0.2677 -0.7584 -0.4461 -0.6246 -0.8477 -0.6246 -0.6246 -0.0446 -0.5354 -0.3569 -0.4461 -0.8923 -0.6246 -0.4907 -0.4907 ],[0.6136 -5.0166 0.8702 -6.5566 -3.6132 -0.8141 -0.9925 -9.4229 5.2214 -3.6242 -0.1873 -11.4409 0.1564 -1.6039 3.8048 -11.4740 -6.9906 1.7966 0.3459 3.5162 -19.8503 1.8407 1.5730 1.2514 -0.2203 2.0753 -0.4010 -5.9551 -12.9027 9.4382 -5.9551 3.0800 -11.7097 3.0139 -2.7870 0.8603 -10.1477 -0.5012 1.5400 2.4212 -13.8952 -1.5037 1.0167 7.3970 -13.5493 -0.4010 2.0753 1.4860 1.1721 -0.3007 1.1721 -0.1002 1.3836 -12.9027 -12.7122 4.7191 -1.7052 -7.0258 10.4307 0.5243 -3.6793 -4.8844 -1.7042 -5.8549 -13.8952 -10.1697 5.8801 -0.1542 4.8425 -1.8066 -3.9789 -0.3679 -5.7987 -2.7099 -20.8428 -9.9252 -3.1780 -0.2203 7.3408 -0.9925 -7.2263 -0.2314 -5.8549 -3.6000 4.4966 4.7191 -1.1368 -10.8053 -0.1102 6.0917 -12.0765 -16.3936 -13.8952 -0.1895 -10.8395 4.1948 4.3512 -16.2812 -0.1542 0.8603 -12.8807 ],71.4232,[-0.8738 0.3330 -1.3906 3.4342 2.5724 0.5539 0.7323 6.0403 -8.3438 2.3232 -4.2361 6.7574 -0.6768 -2.5593 -6.6670 6.0098 2.0468 -3.6180 -0.6061 -8.9803 14.6464 -2.6213 -2.3536 -5.4145 -4.9836 -3.6365 -0.6398 4.3939 9.5201 -14.1218 4.3939 -6.2023 9.1077 -7.6974 0.1850 -3.7225 6.5049 -0.7998 -3.1012 -4.2426 10.2525 -2.3993 -4.3993 -11.8204 9.6464 -0.6398 -3.6365 -6.4297 -2.9934 -0.4799 -2.9934 -0.1600 -2.4244 9.5201 7.5082 -7.0609 -0.6365 5.4646 -14.8541 -0.7845 1.0773 3.3232 -2.7192 4.5539 10.2525 6.0066 -10.3035 -3.4885 -8.4852 1.2862 -1.4852 0.1077 3.7171 1.9293 15.3787 7.3232 1.8770 -4.9836 -10.9836 0.7323 5.1447 -5.2328 4.5539 -1.3438 -7.8792 -7.0609 -0.4244 6.3820 -2.4918 -9.7344 7.1328 12.7508 10.2525 -0.0707 7.7171 -6.2763 -6.9532 11.0773 -3.4885 -3.7225 10.0185 ],63.5617,0.0475,21.0000,0.0001
3,-453.6779,[-0.0155 -1.0413 -0.0479 -0.8468 -0.3501 -0.0833 -0.0918 -1.0276 -0.2873 -0.3952 -0.7673 -1.3465 -0.0818 -0.7900 -0.3100 -1.4819 -1.1797 -0.2270 -0.0282 -0.7699 -1.8352 -0.0464 -0.0591 -0.6544 -0.9027 -0.1691 -0.1975 -0.5506 -1.1929 -0.3547 -0.5506 -0.3891 -1.0024 -0.6599 -0.5785 -0.4499 -1.1066 -0.2469 -0.1945 -0.1973 -1.2846 -0.7406 -0.5317 -0.4071 -1.3128 -0.1975 -0.1691 -0.7771 -0.2566 -0.1481 -0.2566 -0.0494 -0.1127 -1.1929 -1.4961 -0.1774 -0.4825 -0.6014 -0.2630 -0.0197 -0.6209 -0.4997 -0.8394 -0.5012 -1.2846 -1.1969 -0.4791 -0.6319 -0.3946 -0.1750 -1.1259 -0.0621 -0.6324 -0.2626 -1.9270 -0.9176 -0.3740 -0.9027 -0.2759 -0.0918 -0.7002 -0.9479 -0.5012 -1.0187 -0.3664 -0.1774 -0.3217 -1.2717 -0.4514 -0.3352 -1.4213 -1.4033 -1.2846 -0.0536 -1.0503 -0.1576 -0.2394 -1.6657 -0.6319 -0.4499 -1.1026 ],[-0.1556 3.3170 0.0960 -0.5324 -2.3463 -0.4256 -0.7645 -3.6603 0.5763 -1.4078 4.4257 -2.7807 0.5036 4.0310 1.3683 -0.9316 2.3754 1.2867 0.1244 4.7517 -15.2902 -0.4667 -0.1359 4.0285 5.2067 0.7464 1.0078 -4.5871 -9.9386 -0.8154 -4.5871 2.2057 -11.7125 4.0729 1.8428 2.7696 -3.9418 1.2597 1.1029 0.8707 -10.7032 3.7791 3.2732 0.8164 -8.7986 1.0078 0.7464 4.7838 1.5839 0.7558 1.5839 0.2519 0.4976 -9.9386 -3.0897 -0.4077 2.0393 -7.0275 -2.6449 -0.0453 1.2502 -2.5535 4.2829 -5.8562 -10.7032 -2.4718 2.1147 3.6447 1.7415 -1.1731 4.7583 0.1250 -2.2525 -1.7597 -16.0547 -7.6451 -0.7724 5.2067 -0.6342 -0.7645 -4.6926 5.4671 -5.8562 4.3051 1.6171 -0.4077 1.3595 -2.6262 2.6034 0.6723 -2.9352 -16.3975 -10.7032 0.2266 -7.0389 -0.3624 0.4802 -8.5118 3.6447 2.7696 -12.8837 ],50.4006,[0.3504 -4.9095 0.1802 -1.5490 1.1993 0.1672 0.4494 0.6690 1.0813 0.2573 -4.4852 -0.8512 -0.4539 -4.5402 -0.1605 -2.7108 -4.5945 -0.7163 -0.0146 -3.6355 8.9888 1.0511 0.6353 -3.6313 -5.2767 -0.0875 -1.1350 2.6966 5.8427 3.8116 2.6966 -1.2280 7.9953 -3.1162 -2.7275 -2.4965 0.7205 -1.4188 -0.6140 -0.1021 6.2922 -4.2564 -2.9504 1.5318 4.4974 -1.1350 -0.0875 -4.3121 -1.2118 -0.8513 -1.2118 -0.2838 -0.0584 5.8427 -0.9457 1.9058 -2.5806 4.7972 5.9561 0.2118 -2.4182 1.0030 -4.8239 3.9976 6.2922 -0.7566 -0.2480 -3.6937 -0.2043 0.5997 -6.0214 -0.2418 0.4117 0.8995 9.4382 4.4944 -0.2364 -5.2767 2.9646 0.4494 2.3986 -5.5405 3.9976 -5.4479 -0.1897 1.9058 -1.7204 -0.8039 -2.6383 1.2615 -0.8984 11.1934 6.2922 -0.2867 3.5979 1.6940 0.9010 3.3434 -3.6937 -2.4965 8.7948 ],35.8122,0.0475,21.0000,0.0001
4,-506.7134,[-0.0229 -0.8838 -0.0433 -0.8721 -0.4615 -0.1035 -0.1281 -1.2015 -0.2600 -0.4621 -0.5571 -1.4786 -0.0579 -0.5985 -0.2450 -1.5262 -1.0669 -0.1658 -0.0223 -0.5441 -2.5615 -0.0686 -0.0656 -0.4630 -0.6554 -0.1336 -0.1496 -0.7685 -1.6650 -0.3934 -0.7685 -0.2843 -1.5587 -0.4664 -0.4910 -0.3183 -1.2939 -0.1870 -0.1421 -0.1559 -1.7931 -0.5611 -0.3762 -0.3683 -1.7308 -0.1496 -0.1336 -0.5498 -0.1814 -0.1122 -0.1814 -0.0374 -0.0891 -1.6650 -1.6429 -0.1967 -0.3857 -0.9352 -0.3886 -0.0219 -0.5615 -0.6210 -0.6359 -0.7794 -1.7931 -1.3143 -0.3787 -0.4588 -0.3118 -0.2308 -0.8999 -0.0562 -0.7394 -0.3462 -2.6896 -1.2808 -0.4107 -0.6554 -0.3060 -0.1281 -0.9231 -0.6882 -0.7794 -0.8142 -0.2896 -0.1967 -0.2571 -1.3965 -0.3277 -0.3033 -1.5607 -2.1822 -1.7931 -0.0429 -1.3846 -0.1749 -0.2166 -2.0700 -0.4588 -0.3183 -1.7146 ],[-0.1069 2.8696 -0.3123 1.7247 -1.3167 -0.1480 -0.5603 -0.1567 -1.8736 -0.0603 0.5020 1.5046 -0.0471 1.2952 -1.5910 3.0182 3.3593 -0.8084 -0.1446 -1.5439 -11.2064 -0.3206 -0.4355 -0.3772 0.5906 -0.8678 0.3238 -3.3619 -7.2841 -2.6128 -3.3619 -1.3858 -11.9194 -1.3234 1.5942 -0.2593 -0.1687 0.4047 -0.6929 -1.0124 -7.8445 1.2142 -0.3064 -2.6543 -4.9376 0.3238 -0.8678 -0.4479 -0.5146 0.2428 -0.5146 0.0809 -0.5785 -7.2841 1.6718 -1.3064 1.1327 -7.1516 -1.8168 -0.1452 1.7681 -0.8882 1.3761 -5.9597 -7.8445 1.3374 -2.4588 0.4134 -2.0249 -0.6583 2.6430 0.1768 -0.0964 -0.9875 -11.7667 -5.6032 0.4179 0.5906 -2.0322 -0.5603 -2.6334 0.6201 -5.9597 2.3913 -1.8803 -1.3064 0.7551 1.4210 0.2953 -2.1859 1.5882 -16.6872 -7.8445 0.1259 -3.9501 -1.1613 -1.5614 -2.9606 0.4134 -0.2593 -13.1113 ],38.9744,[0.0400 -1.4431 0.3536 -1.9536 0.3077 -0.0350 0.2315 -1.4174 2.1215 -0.5452 1.4013 -2.7004 0.2637 0.4383 2.1794 -3.4188 -2.3378 1.3617 0.1981 3.5874 4.6309 0.1199 0.3770 2.1096 1.6486 1.1888 0.1096 1.3893 3.0101 2.2622 1.3893 2.3344 6.8825 3.0749 -0.8017 1.4503 -1.5264 0.1370 1.1672 1.3869 3.2416 0.4109 1.7140 3.0054 1.1538 0.1096 1.1888 2.5051 1.1958 0.0822 1.1958 0.0274 0.7925 3.0101 -3.0005 1.1311 -0.2557 4.1295 0.6793 0.1257 -1.2304 -0.2100 0.4657 3.4413 3.2416 -2.4004 3.3682 1.1540 2.7738 0.1538 -0.5967 -0.1230 -0.8723 0.2308 4.8624 2.3155 -0.7501 1.6486 1.7595 0.2315 0.6154 1.7310 3.4413 -0.5399 2.5757 1.1311 -0.1705 -2.5504 0.8243 2.4750 -2.8504 9.6355 3.2416 -0.0284 0.9230 1.0054 1.7679 -0.6999 1.1540 1.4503 7.5708 ],23.4848,0.0475,21.0000,0.0001
5,-534.1018,[-0.0279 -0.7475 -0.0582 -0.7902 -0.5241 -0.1105 -0.1547 -1.2089 -0.3490 -0.4650 -0.5333 -1.4071 -0.0601 -0.5370 -0.3206 -1.3828 -0.9073 -0.2042 -0.0291 -0.6175 -3.0938 -0.0838 -0.0863 -0.4809 -0.6274 -0.1749 -0.1343 -0.9282 -2.0110 -0.5176 -0.9282 -0.3501 -2.1249 -0.5293 -0.4153 -0.3306 -1.3019 -0.1678 -0.1751 -0.2040 -2.1657 -0.5034 -0.3908 -0.4944 -1.9653 -0.1343 -0.1749 -0.5711 -0.2058 -0.1007 -0.2058 -0.0336 -0.1166 -2.0110 -1.5635 -0.2588 -0.3318 -1.2750 -0.4749 -0.0288 -0.4775 -0.6632 -0.5706 -1.0625 -2.1657 -1.2508 -0.4955 -0.4391 -0.4080 -0.2620 -0.7743 -0.0478 -0.7439 -0.3931 -3.2485 -1.5469 -0.3909 -0.6274 -0.4025 -0.1547 -1.0482 -0.6587 -1.0625 -0.7006 -0.3789 -0.2588 -0.2212 -1.3290 -0.3137 -0.4071 -1.4853 -2.9749 -2.1657 -0.0369 -1.5723 -0.2300 -0.2908 -2.2106 -0.4391 -0.3306 -2.3374 ],[0.1124 0.0775 0.0324 1.6244 -0.5567 0.0211 -0.3907 1.4176 0.1942 0.5452 -1.7832 2.5561 -0.2233 -1.3008 -0.3642 2.8427 1.0582 -0.5162 -0.0331 -2.1192 -7.8149 0.3373 0.2026 -1.7868 -2.0979 -0.1987 -0.3252 -2.3445 -5.0797 1.2154 -2.3445 -0.8849 -12.5339 -1.8165 0.0430 -1.2284 1.5266 -0.4065 -0.4425 -0.2318 -5.4704 -1.2195 -1.4518 0.2752 -2.0876 -0.3252 -0.1987 -2.1218 -0.7064 -0.2439 -0.7064 -0.0813 -0.1324 -5.0797 2.8402 0.6077 -0.3909 -7.5204 1.9112 0.0675 0.5570 0.1264 -1.3821 -6.2670 -5.4704 2.2721 -0.5629 -1.4686 -0.4635 -0.2783 -0.9122 0.0557 0.8723 -0.4175 -8.2057 -3.9075 0.7100 -2.0979 0.9453 -0.3907 -1.1134 -2.2028 -6.2670 -0.8253 -0.4304 0.6077 -0.2606 2.4141 -1.0490 0.2266 2.6982 -17.5475 -5.4704 -0.0434 -1.6701 0.5402 0.1619 0.4213 -1.4686 -1.2284 -13.7873 ],34.7488,[-0.1732 1.5557 -0.2101 -0.6428 -0.1927 -0.1053 0.0718 -1.5067 -1.2606 -0.5795 2.0689 -1.6998 0.1965 2.0379 -0.5413 -1.1249 0.8537 0.0561 -0.0492 1.2405 1.4370 -0.5197 -0.4504 1.5721 2.4340 -0.2952 0.5095 0.4311 0.9340 -2.7024 0.4311 0.0962 5.7501 1.0633 0.8643 1.0808 -1.6226 0.6369 0.0481 -0.3444 1.0059 1.9106 1.2773 -1.7858 -0.7226 0.5095 -0.2952 1.8669 0.4135 0.3821 0.4135 0.1274 -0.1968 0.9340 -1.8887 -1.3512 1.0356 3.4501 -2.9452 -0.1501 0.4493 -0.6319 2.1653 2.8751 1.0059 -1.5110 -0.8365 1.7038 -0.6889 -0.0963 2.4164 0.0449 -0.9272 -0.1445 1.5088 0.7185 -0.4722 2.4340 -2.1019 0.0718 -0.3854 2.5557 2.8751 2.1863 -0.6397 -1.3512 0.6904 -1.6054 1.2170 -1.4707 -1.7943 8.0502 1.0059 0.1151 -0.5780 -1.2011 -1.0505 -2.1062 1.7038 1.0808 6.3252 ],17.7172,0.0475,21.0000,0.0001
6,-551.7551,[-0.0226 -0.7438 -0.0566 -0.7130 -0.5505 -0.1095 -0.1733 -1.1416 -0.3397 -0.4391 -0.6180 -1.2857 -0.0707 -0.5988 -0.3379 -1.2478 -0.8570 -0.2288 -0.0307 -0.7182 -3.4651 -0.0678 -0.0766 -0.5658 -0.7270 -0.1843 -0.1497 -1.0395 -2.2523 -0.4598 -1.0395 -0.3921 -2.7203 -0.6156 -0.4132 -0.3890 -1.2294 -0.1871 -0.1961 -0.2150 -2.4255 -0.5614 -0.4597 -0.4813 -2.0645 -0.1497 -0.1843 -0.6719 -0.2394 -0.1123 -0.2394 -0.0374 -0.1229 -2.2523 -1.4286 -0.2299 -0.3504 -1.6322 -0.3841 -0.0255 -0.4511 -0.6572 -0.6362 -1.3602 -2.4255 -1.1429 -0.5222 -0.5089 -0.4300 -0.2753 -0.8176 -0.0451 -0.7025 -0.4129 -3.6383 -1.7325 -0.3571 -0.7270 -0.3576 -0.1733 -1.1011 -0.7634 -1.3602 -0.7398 -0.3993 -0.2299 -0.2336 -1.2143 -0.3635 -0.3964 -1.3571 -3.8084 -2.4255 -0.0389 -1.6516 -0.2044 -0.2831 -2.1906 -0.5089 -0.3890 -2.9923 ],[0.0070 -1.5967 0.1684 0.2468 0.1168 0.1062 -0.1622 1.4305 1.0103 0.5502 -0.6178 1.3196 0.0065 -1.1029 0.9761 0.4320 -1.3127 0.5111 0.0887 0.8868 -3.2442 0.0210 0.1701 0.0517 -0.7268 0.5324 -0.2757 -0.9733 -2.1087 1.0206 -0.9733 0.8762 -11.0302 0.7601 -0.8870 0.0355 1.5406 -0.3447 0.4381 0.6211 -2.2709 -1.0340 0.0420 1.4312 0.4381 -0.2757 0.5324 0.0614 0.2956 -0.2068 0.2956 -0.0689 0.3549 -2.1087 1.4662 0.5103 -0.7917 -6.6181 0.1189 0.0567 -0.6909 0.6371 -1.1719 -5.5151 -2.2709 1.1730 1.5085 -0.5087 1.2423 0.0584 -1.8474 -0.0691 0.8803 0.0876 -3.4064 -1.6221 0.3666 -0.7268 0.7938 -0.1622 0.2337 -0.7631 -5.5151 -1.6715 1.1535 0.5103 -0.5278 1.2463 -0.3634 1.1786 1.3929 -15.4423 -2.2709 -0.0880 0.3505 0.4536 0.8419 2.1236 -0.5087 0.0355 -12.1333 ],26.8314,[0.0511 1.6367 -0.1517 0.5918 -0.4042 -0.0953 -0.0395 -0.6987 -0.9100 -0.2687 -0.3029 0.0001 -0.1218 0.4314 -1.1641 1.0356 1.8590 -0.7776 -0.1058 -1.9808 -0.7904 0.1532 -0.0655 -0.9741 -0.3563 -0.6350 0.1078 -0.2371 -0.5138 -0.3931 -0.2371 -1.3330 4.5594 -1.6979 0.9093 -0.6697 -0.7524 0.1348 -0.6665 -0.7408 -0.5533 0.4044 -0.7915 -1.2891 -1.5159 0.1078 -0.6350 -1.1568 -0.6603 0.0809 -0.6603 0.0270 -0.4233 -0.5138 0.0001 -0.1966 0.5899 2.7356 0.8679 -0.0218 0.9784 -0.5718 0.4583 2.2797 -0.5533 0.0001 -1.7991 -0.2494 -1.4816 -0.2021 1.3765 0.0978 -0.4300 -0.3032 -0.8299 -0.3952 0.0000 -0.3563 -0.3058 -0.0395 -0.8085 -0.3741 2.2797 1.2454 -1.3758 -0.1966 0.3933 0.0001 -0.1782 -1.0616 0.0001 6.3831 -0.5533 0.0655 -1.2127 -0.1747 -0.7583 -1.9061 -0.2494 -0.6697 5.0153 ],12.7302,0.0475,21.0000,0.0001
7,-561.7998,[-0.0223 -0.8196 -0.0486 -0.7013 -0.5450 -0.1045 -0.1810 -1.0736 -0.2917 -0.4129 -0.6473 -1.2230 -0.0704 -0.6512 -0.2915 -1.2273 -0.9194 -0.2045 -0.0265 -0.6760 -3.6192 -0.0668 -0.0686 -0.5633 -0.7615 -0.1590 -0.1628 -1.0858 -2.3525 -0.4113 -1.0858 -0.3505 -3.2443 -0.5795 -0.4554 -0.3873 -1.1562 -0.2035 -0.1753 -0.1855 -2.5334 -0.6105 -0.4577 -0.4133 -2.0437 -0.1628 -0.1590 -0.6690 -0.2253 -0.1221 -0.2253 -0.0407 -0.1060 -2.3525 -1.3589 -0.2057 -0.3880 -1.9466 -0.3785 -0.0229 -0.4839 -0.6269 -0.6919 -1.6221 -2.5334 -1.0871 -0.4505 -0.5331 -0.3710 -0.2725 -0.9054 -0.0484 -0.6607 -0.4087 -3.8001 -1.8096 -0.3397 -0.7615 -0.3199 -0.1810 -1.0900 -0.7996 -1.6221 -0.8192 -0.3445 -0.2057 -0.2587 -1.1551 -0.3808 -0.3404 -1.2910 -4.5420 -2.5334 -0.0431 -1.6349 -0.1828 -0.2431 -2.0897 -0.5331 -0.3873 -3.5687 ],[-0.0599 -1.1277 -0.0300 -0.6001 0.4447 0.1220 -0.0321 0.9222 -0.1799 0.3547 0.6759 0.0808 0.1173 0.1298 0.2039 -1.0502 -1.5653 0.3233 0.0185 1.2770 -0.6412 -0.1798 -0.1341 0.9380 0.7951 0.1112 0.0324 -0.1924 -0.4168 -0.8048 -0.1924 0.5543 -11.5226 1.0945 -0.6265 0.6449 0.9932 0.0405 0.2771 0.1297 -0.4489 0.1216 0.7621 -0.2548 1.6676 0.0324 0.1112 1.1139 0.4257 0.0243 0.4257 0.0081 0.0741 -0.4168 0.0897 -0.4024 -0.2623 -6.9136 -1.0187 -0.0447 -0.8239 0.7319 0.1379 -5.7613 -0.4489 0.0718 0.3151 0.5566 0.2595 0.2223 -0.6121 -0.0824 0.5675 0.3335 -0.6733 -0.3206 0.0224 0.7951 -0.6260 -0.0321 0.8894 0.8349 -5.7613 -0.5538 0.2409 -0.4024 -0.1749 0.0763 0.3976 -0.2098 0.0853 -16.1317 -0.4489 -0.0291 1.3341 -0.3577 -0.1499 2.4397 0.5566 0.6449 -12.6749 ],26.5509,[0.0650 -0.0319 0.1523 0.7794 -0.3598 -0.0449 -0.0858 0.1167 0.9136 0.0449 -1.1245 0.8776 -0.1126 -0.9308 0.5050 1.3639 0.6119 0.0479 0.0459 -0.6329 -1.7150 0.1950 0.2577 -0.9005 -1.3230 0.2755 -0.2327 -0.5145 -1.1148 1.5461 -0.5145 0.0820 3.5115 -0.5425 -0.0177 -0.6191 0.1257 -0.2909 0.0410 0.3214 -1.2005 -0.8726 -0.7316 1.2943 -1.3494 -0.2327 0.2755 -1.0693 -0.2110 -0.1745 -0.2110 -0.0582 0.1837 -1.1148 0.9751 0.7730 -0.3127 2.1069 1.1050 0.0859 0.3221 -0.2692 -0.9890 1.7557 -1.2005 0.7801 0.7805 -0.9261 0.6428 -0.1799 -0.7297 0.0322 0.0718 -0.2699 -1.8008 -0.8575 0.2438 -1.3230 1.2025 -0.0858 -0.7197 -1.3891 1.7557 -0.6602 0.5969 0.7730 -0.2085 0.8289 -0.6615 1.0659 0.9264 4.9160 -1.2005 -0.0347 -1.0795 0.6871 0.7613 -0.8974 -0.9261 -0.6191 3.8626 ],10.8490,0.0475,21.0000,0.0001
