n,f(x),x,p,||p||,gradient,||gradient||,alpha,k,eps
1,36.0000,[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 ],[-0.9543 -0.6540 -0.0643 -0.7613 -0.9006 -0.1823 -0.2466 -0.8470 -0.5897 -0.1823 -0.0536 -0.1287 -0.5039 -0.6111 -0.5575 -0.5575 -0.5683 -0.3645 -0.5683 -0.2573 -0.2680 -0.5468 -0.2144 -0.9650 -0.5039 -0.8470 -0.3217 -0.2680 -0.2359 -0.8470 -0.5683 -0.9006 -0.8256 -0.3753 -0.0322 -0.0965 -0.6540 -0.9757 -0.6540 -0.6648 -0.3217 -0.9006 -0.1179 -0.6648 -0.2573 -0.1501 -0.1501 -0.5683 -0.9328 -0.5683 -0.7505 -0.4396 -0.5039 -0.3002 -0.6004 -0.9114 -0.1179 -0.1716 -0.6111 -0.5683 -0.9543 -0.8792 -0.9650 -0.8578 -0.5897 -0.0858 -0.3002 -0.3753 -0.1501 -0.5575 -0.8363 -0.6755 -0.5147 -0.7613 -0.2895 -0.2037 -0.2680 -0.1501 -0.7291 -0.7505 -0.0536 -0.2788 -0.5361 -0.3431 -0.5254 -0.4396 -0.1930 -0.9114 -0.1716 -0.0429 -0.2359 -0.8792 -0.1072 -0.3324 -0.6326 -0.7505 -0.1179 -0.2252 -0.8685 -0.9328 -0.0858 ],5.7098,[89.0000 61.0000 6.0000 71.0000 84.0000 17.0000 23.0000 79.0000 55.0000 17.0000 5.0000 12.0000 47.0000 57.0000 52.0000 52.0000 53.0000 34.0000 53.0000 24.0000 25.0000 51.0000 20.0000 90.0000 47.0000 79.0000 30.0000 25.0000 22.0000 79.0000 53.0000 84.0000 77.0000 35.0000 3.0000 9.0000 61.0000 91.0000 61.0000 62.0000 30.0000 84.0000 11.0000 62.0000 24.0000 14.0000 14.0000 53.0000 87.0000 53.0000 70.0000 41.0000 47.0000 28.0000 56.0000 85.0000 11.0000 16.0000 57.0000 53.0000 89.0000 82.0000 90.0000 80.0000 55.0000 8.0000 28.0000 35.0000 14.0000 52.0000 78.0000 63.0000 48.0000 71.0000 27.0000 19.0000 25.0000 14.0000 68.0000 70.0000 5.0000 26.0000 50.0000 32.0000 49.0000 41.0000 18.0000 85.0000 16.0000 4.0000 22.0000 82.0000 10.0000 31.0000 59.0000 70.0000 11.0000 21.0000 81.0000 87.0000 8.0000 ],532.5326,0.0107,91.0000,0.0001
2,-1489.1334,[-0.9543 -0.6540 -0.0643 -0.7613 -0.9006 -0.1823 -0.2466 -0.8470 -0.5897 -0.1823 -0.0536 -0.1287 -0.5039 -0.6111 -0.5575 -0.5575 -0.5683 -0.3645 -0.5683 -0.2573 -0.2680 -0.5468 -0.2144 -0.9650 -0.5039 -0.8470 -0.3217 -0.2680 -0.2359 -0.8470 -0.5683 -0.9006 -0.8256 -0.3753 -0.0322 -0.0965 -0.6540 -0.9757 -0.6540 -0.6648 -0.3217 -0.9006 -0.1179 -0.6648 -0.2573 -0.1501 -0.1501 -0.5683 -0.9328 -0.5683 -0.7505 -0.4396 -0.5039 -0.3002 -0.6004 -0.9114 -0.1179 -0.1716 -0.6111 -0.5683 -0.9543 -0.8792 -0.9650 -0.8578 -0.5897 -0.0858 -0.3002 -0.3753 -0.1501 -0.5575 -0.8363 -0.6755 -0.5147 -0.7613 -0.2895 -0.2037 -0.2680 -0.1501 -0.7291 -0.7505 -0.0536 -0.2788 -0.5361 -0.3431 -0.5254 -0.4396 -0.1930 -0.9114 -0.1716 -0.0429 -0.2359 -0.8792 -0.1072 -0.3324 -0.6326 -0.7505 -0.1179 -0.2252 -0.8685 -0.9328 -0.0858 ],[0.9208 0.5031 0.0425 0.3869 -0.8351 0.0094 -0.0195 -0.5459 -0.0466 -0.0025 -0.0042 0.0178 -0.3796 0.1910 -0.0804 -0.4563 0.0292 -0.2032 0.1405 -0.1826 -0.2194 -0.0670 0.0064 -0.1602 0.2999 0.4120 -0.2283 0.2528 -0.0340 -0.0301 0.3259 -0.8743 -0.5860 -0.1602 -0.0319 0.0239 0.4889 0.2836 0.4746 0.0920 -0.2143 0.0659 -0.0606 -0.4284 -0.0763 -0.1131 -0.0249 -0.4898 0.1292 0.0416 0.0876 -0.2068 -0.0727 -0.2784 -0.4000 0.1262 0.0984 -0.0247 -0.3407 0.3753 -0.0754 -0.3181 0.3855 -0.7580 0.4921 -0.0795 0.2636 -0.2908 0.0893 -0.2502 0.4068 -0.5529 0.4630 -0.0933 0.1282 0.1788 0.1829 0.0534 -0.3748 -0.7286 -0.0182 -0.0402 0.4707 -0.1689 0.1984 0.0035 -0.0488 0.3839 -0.0695 0.0162 -0.2136 0.5615 -0.0015 -0.3082 0.4178 0.2672 0.0420 0.0557 0.2714 0.1292 -0.0851 ],3.1760,[-84.6736 -46.2621 -3.9071 -35.5759 76.7949 -0.8627 1.7920 50.2009 4.2853 0.2309 0.3896 -1.6383 34.9057 -17.5602 7.3968 41.9643 -2.6896 18.6891 -12.9183 16.7949 20.1751 6.1609 -0.5861 14.7321 -27.5817 -37.8903 20.9936 -23.2486 3.1294 2.7672 -29.9662 80.3974 53.8835 14.7356 2.9357 -2.1937 -44.9540 -26.0833 -43.6459 -8.4644 19.7070 -6.0641 5.5747 39.3982 7.0165 10.3974 2.2917 45.0443 -11.8775 -3.8262 -8.0556 19.0201 6.6856 25.5983 36.7863 -11.6045 -9.0500 2.2759 31.3317 -34.5123 6.9344 29.2482 -35.4464 69.7070 -45.2499 7.3138 -24.2372 26.7441 -8.2158 23.0079 -37.4107 50.8413 -42.5788 8.5770 -11.7919 -16.4467 -16.8155 -4.9135 34.4618 66.9979 1.6762 3.6984 -43.2807 15.5311 -18.2479 -0.3223 4.4904 -35.2999 6.3932 -1.4896 19.6412 -51.6380 0.1358 28.3410 -38.4193 -24.5673 -3.8606 -5.1186 -24.9540 -11.8775 7.8284 ],292.0625,0.0109,91.0000,0.0001
3,-2009.6442,[-0.0335 -0.1510 -0.0218 -0.3744 -1.7358 -0.1729 -0.2661 -1.3929 -0.6363 -0.1848 -0.0578 -0.1108 -0.8835 -0.4202 -0.6380 -1.0139 -0.5390 -0.5678 -0.4278 -0.4400 -0.4874 -0.6138 -0.2081 -1.1252 -0.2040 -0.4350 -0.5500 -0.0152 -0.2699 -0.8771 -0.2424 -1.7749 -1.4115 -0.5355 -0.0641 -0.0726 -0.1652 -0.6921 -0.1794 -0.5727 -0.5360 -0.8347 -0.1786 -1.0932 -0.3336 -0.2632 -0.1750 -1.0581 -0.8036 -0.5267 -0.6629 -0.6464 -0.5766 -0.5786 -1.0005 -0.7852 -0.0195 -0.1963 -0.9519 -0.1930 -1.0297 -1.1973 -0.5795 -1.6158 -0.0976 -0.1653 -0.0366 -0.6661 -0.0608 -0.8077 -0.4295 -1.2284 -0.0516 -0.8545 -0.1613 -0.0249 -0.0852 -0.0967 -1.1038 -1.4791 -0.0718 -0.3190 -0.0654 -0.5120 -0.3269 -0.4361 -0.2418 -0.5275 -0.2411 -0.0267 -0.4495 -0.3177 -0.1087 -0.6406 -0.2148 -0.4834 -0.0760 -0.1695 -0.5971 -0.8036 -0.1709 ],[-0.9016 -0.3941 -0.0287 -0.2021 -0.7625 -0.0006 -0.0013 -0.3441 -0.0030 0.0000 -0.0003 -0.0027 -0.2805 -0.0624 -0.0105 -0.3670 -0.0019 -0.1104 -0.0367 -0.1270 -0.1765 -0.0073 -0.0003 -0.0243 -0.1828 -0.2063 -0.1588 -0.2421 -0.0044 -0.0006 -0.1915 -0.8363 -0.4075 -0.0661 -0.0312 -0.0062 -0.3723 -0.0865 -0.3512 -0.0141 -0.1397 -0.0058 -0.0303 -0.2700 -0.0215 -0.0836 -0.0038 -0.4153 -0.0197 -0.0036 -0.0115 -0.0944 -0.0095 -0.2542 -0.2608 -0.0193 -0.0835 -0.0032 -0.1851 -0.2532 -0.0049 -0.1105 -0.1595 -0.6591 -0.4176 -0.0726 -0.2351 -0.2213 -0.0544 -0.1087 -0.2037 -0.4447 -0.4232 -0.0101 -0.0586 -0.1596 -0.1273 -0.0198 -0.1873 -0.6969 -0.0059 -0.0052 -0.4199 -0.0807 -0.0778 -0.0001 -0.0117 -0.1672 -0.0272 -0.0063 -0.1904 -0.3666 0.0000 -0.2814 -0.2819 -0.0989 -0.0155 -0.0146 -0.0887 -0.0197 -0.0833 ],2.4849,[82.9096 36.2428 2.6360 18.5861 70.1140 0.0567 0.1161 31.6399 0.2776 -0.0001 0.0252 0.2502 25.7957 5.7368 0.9619 33.7501 0.1767 10.1532 3.3775 11.6810 16.2260 0.6672 0.0258 2.2361 16.8091 18.9712 14.6013 22.2586 0.4069 0.0589 17.6106 76.9003 37.4767 6.0825 2.8718 0.5735 34.2404 7.9540 32.2948 1.2925 12.8492 0.5303 2.7861 24.8313 1.9806 7.6838 0.3478 38.1866 1.8137 0.3346 1.0549 8.6783 0.8694 23.3713 23.9852 1.7720 7.6805 0.2960 17.0216 23.2847 0.4493 10.1645 14.6638 60.6106 38.4024 6.6775 21.6237 20.3459 5.0070 9.9975 18.7311 40.8896 38.9136 0.9288 5.3911 14.6732 11.7108 1.8189 17.2230 64.0836 0.5461 0.4809 38.6137 7.4242 7.1521 0.0072 1.0722 15.3710 2.4999 0.5838 17.5053 33.7160 -0.0001 25.8754 25.9207 9.0946 1.4292 1.3382 8.1523 1.8137 7.6582 ],228.5026,0.0109,91.0000,0.0001
4,-2343.3320,[-0.9351 -0.5451 -0.0505 -0.5765 -2.4982 -0.1735 -0.2674 -1.7370 -0.6393 -0.1848 -0.0581 -0.1136 -1.1640 -0.4826 -0.6484 -1.3809 -0.5409 -0.6782 -0.4645 -0.5670 -0.6639 -0.6211 -0.2083 -1.1495 -0.3868 -0.6413 -0.7087 -0.2573 -0.2743 -0.8778 -0.4339 -2.6112 -1.8191 -0.6017 -0.0953 -0.0789 -0.5375 -0.7785 -0.5306 -0.5868 -0.6757 -0.8405 -0.2089 -1.3632 -0.3552 -0.3467 -0.1788 -1.4734 -0.8234 -0.5303 -0.6744 -0.7408 -0.5861 -0.8327 -1.2613 -0.8044 -0.1030 -0.1995 -1.1370 -0.4462 -1.0345 -1.3078 -0.7390 -2.2749 -0.5152 -0.2379 -0.2718 -0.8873 -0.1152 -0.9165 -0.6332 -1.6730 -0.4748 -0.8646 -0.2199 -0.1844 -0.2125 -0.1165 -1.2911 -2.1760 -0.0778 -0.3242 -0.4853 -0.5927 -0.4047 -0.4362 -0.2535 -0.6946 -0.2683 -0.0330 -0.6398 -0.6843 -0.1087 -0.9220 -0.4967 -0.5823 -0.0915 -0.1841 -0.6858 -0.8234 -0.2542 ],[0.8828 0.3088 0.0193 0.1056 -0.6961 0.0000 -0.0001 -0.2169 -0.0002 -0.0000 -0.0000 0.0004 -0.2073 0.0204 -0.0014 -0.2952 0.0001 -0.0600 0.0096 -0.0883 -0.1419 -0.0008 0.0000 -0.0037 0.1114 0.1033 -0.1104 0.2317 -0.0006 -0.0000 0.1125 -0.7999 -0.2835 -0.0273 -0.0306 0.0016 0.2836 0.0264 0.2599 0.0021 -0.0911 0.0005 -0.0151 -0.1702 -0.0061 -0.0618 -0.0006 -0.3520 0.0030 0.0003 0.0015 -0.0431 -0.0012 -0.2320 -0.1701 0.0029 0.0709 -0.0004 -0.1006 0.1708 -0.0003 -0.0384 0.0660 -0.5731 0.3544 -0.0663 0.2098 -0.1683 0.0332 -0.0472 0.1020 -0.3576 0.3867 -0.0011 0.0268 0.1424 0.0887 0.0073 -0.0936 -0.6666 -0.0019 -0.0007 0.3746 -0.0386 0.0305 0.0000 -0.0028 0.0728 -0.0106 0.0025 -0.1697 0.2394 -0.0000 -0.2569 0.1902 0.0366 0.0058 0.0038 0.0290 0.0030 -0.0815 ],2.1217,[-81.1823 -28.3935 -1.7785 -9.7100 64.0143 -0.0037 0.0075 19.9416 0.0180 0.0000 0.0016 -0.0382 19.0633 -1.8742 0.1251 27.1438 -0.0116 5.5159 -0.8830 8.1243 13.0499 0.0722 -0.0011 0.3394 -10.2440 -9.4986 10.1554 -21.3108 0.0529 0.0013 -10.3495 73.5553 26.0655 2.5107 2.8094 -0.1499 -26.0801 -2.4255 -23.8958 -0.1974 8.3779 -0.0464 1.3924 15.6503 0.5591 5.6784 0.0528 32.3730 -0.2770 -0.0293 -0.1381 3.9597 0.1131 21.3381 15.6387 -0.2706 -6.5182 0.0385 9.2473 -15.7097 0.0291 3.5325 -6.0663 52.7012 -32.5910 6.0966 -19.2920 15.4783 -3.0514 4.3442 -9.3784 32.8858 -35.5638 0.1006 -2.4648 -13.0910 -8.1557 -0.6734 8.6076 61.2961 0.1779 0.0625 -34.4500 3.5489 -2.8032 -0.0002 0.2560 -6.6931 0.9775 -0.2288 15.6017 -22.0142 0.0000 23.6243 -17.4882 -3.3668 -0.5291 -0.3499 -2.6633 -0.2770 7.4916 ],195.1051,0.0109,91.0000,0.0001
5,-2589.9977,[-0.0522 -0.2363 -0.0312 -0.4709 -3.1943 -0.1735 -0.2674 -1.9539 -0.6395 -0.1848 -0.0581 -0.1132 -1.3713 -0.4622 -0.6498 -1.6761 -0.5408 -0.7382 -0.4549 -0.6553 -0.8058 -0.6219 -0.2083 -1.1532 -0.2754 -0.5380 -0.8192 -0.0255 -0.2749 -0.8778 -0.3214 -3.4111 -2.1025 -0.6290 -0.1259 -0.0772 -0.2539 -0.7522 -0.2707 -0.5846 -0.7668 -0.8400 -0.2240 -1.5334 -0.3612 -0.4085 -0.1794 -1.8254 -0.8204 -0.5300 -0.6729 -0.7839 -0.5873 -1.0648 -1.4314 -0.8015 -0.0322 -0.1999 -1.2375 -0.2753 -1.0349 -1.3462 -0.6730 -2.8480 -0.1608 -0.3042 -0.0620 -1.0557 -0.0820 -0.9637 -0.5312 -2.0306 -0.0881 -0.8657 -0.1931 -0.0421 -0.1238 -0.1091 -1.3847 -2.8426 -0.0797 -0.3249 -0.1107 -0.6313 -0.3742 -0.4362 -0.2563 -0.6219 -0.2789 -0.0305 -0.8095 -0.4449 -0.1087 -1.1789 -0.3065 -0.5457 -0.0857 -0.1802 -0.6568 -0.8204 -0.3357 ],[-0.8644 -0.2419 -0.0130 -0.0552 -0.6356 -0.0000 -0.0000 -0.1367 -0.0000 0.0000 -0.0000 -0.0001 -0.1532 -0.0067 -0.0002 -0.2374 -0.0000 -0.0326 -0.0025 -0.0614 -0.1141 -0.0001 -0.0000 -0.0006 -0.0679 -0.0517 -0.0768 -0.2219 -0.0001 -0.0000 -0.0661 -0.7651 -0.1971 -0.0113 -0.0299 -0.0004 -0.2160 -0.0080 -0.1923 -0.0003 -0.0594 -0.0000 -0.0076 -0.1073 -0.0017 -0.0456 -0.0001 -0.2984 -0.0005 -0.0000 -0.0002 -0.0196 -0.0002 -0.2119 -0.1109 -0.0004 -0.0602 -0.0001 -0.0546 -0.1153 -0.0000 -0.0133 -0.0273 -0.4983 -0.3008 -0.0605 -0.1872 -0.1281 -0.0202 -0.0205 -0.0511 -0.2876 -0.3534 -0.0001 -0.0123 -0.1270 -0.0618 -0.0027 -0.0468 -0.6376 -0.0006 -0.0001 -0.3342 -0.0184 -0.0119 -0.0000 -0.0007 -0.0317 -0.0042 -0.0010 -0.1512 -0.1563 0.0000 -0.2346 -0.1283 -0.0136 -0.0021 -0.0010 -0.0095 -0.0005 -0.0797 ],1.8873,[79.4910 22.2442 1.1999 5.0729 58.4453 0.0002 0.0005 12.5685 0.0012 -0.0000 0.0001 0.0058 14.0880 0.6123 0.0163 21.8306 0.0008 2.9966 0.2309 5.6506 10.4955 0.0078 0.0000 0.0515 6.2430 4.7558 7.0632 20.4034 0.0069 0.0000 6.0822 70.3558 18.1289 1.0363 2.7483 0.0392 19.8645 0.7397 17.6811 0.0301 5.4625 0.0041 0.6959 9.8639 0.1578 4.1964 0.0080 27.4444 0.0423 0.0026 0.0181 1.8067 0.0147 19.4818 10.1967 0.0413 5.5318 0.0050 5.0238 10.5990 0.0019 1.2276 2.5096 45.8240 27.6591 5.5662 17.2118 11.7753 1.8596 1.8876 4.6956 26.4487 32.5025 0.0109 1.1269 11.6794 5.6799 0.2493 4.3018 58.6298 0.0580 0.0081 30.7353 1.6965 1.0987 0.0000 0.0611 2.9145 0.3822 0.0897 13.9051 14.3737 -0.0000 21.5691 11.7989 1.2463 0.1959 0.0915 0.8701 0.0423 7.3287 ],173.5561,0.0109,91.0000,0.0001
6,-2784.8216,[-0.9167 -0.4782 -0.0442 -0.5261 -3.8299 -0.1735 -0.2674 -2.0905 -0.6395 -0.1848 -0.0581 -0.1132 -1.5245 -0.4689 -0.6500 -1.9135 -0.5408 -0.7708 -0.4574 -0.7168 -0.9199 -0.6219 -0.2083 -1.1537 -0.3433 -0.5897 -0.8960 -0.2474 -0.2750 -0.8778 -0.3875 -4.1761 -2.2997 -0.6402 -0.1558 -0.0777 -0.4699 -0.7602 -0.4630 -0.5849 -0.8262 -0.8400 -0.2316 -1.6407 -0.3630 -0.4541 -0.1795 -2.1238 -0.8208 -0.5300 -0.6731 -0.8035 -0.5875 -1.2766 -1.5422 -0.8019 -0.0923 -0.2000 -1.2922 -0.3906 -1.0349 -1.3596 -0.7003 -3.3463 -0.4616 -0.3648 -0.2492 -1.1837 -0.1023 -0.9842 -0.5823 -2.3182 -0.4415 -0.8658 -0.2053 -0.1691 -0.1856 -0.1118 -1.4315 -3.4801 -0.0803 -0.3250 -0.4449 -0.6498 -0.3862 -0.4362 -0.2569 -0.6536 -0.2830 -0.0315 -0.9607 -0.6012 -0.1087 -1.4134 -0.4348 -0.5592 -0.0879 -0.1812 -0.6663 -0.8208 -0.4153 ],[0.8464 0.1895 0.0088 0.0288 -0.5803 0.0000 -0.0000 -0.0861 -0.0000 -0.0000 -0.0000 0.0000 -0.1132 0.0022 -0.0000 -0.1909 0.0000 -0.0177 0.0007 -0.0427 -0.0918 -0.0000 0.0000 -0.0001 0.0414 0.0259 -0.0534 0.2124 -0.0000 -0.0000 0.0389 -0.7318 -0.1371 -0.0047 -0.0292 0.0001 0.1645 0.0025 0.1423 0.0001 -0.0387 0.0000 -0.0038 -0.0676 -0.0005 -0.0337 -0.0000 -0.2530 0.0001 0.0000 0.0000 -0.0090 -0.0000 -0.1934 -0.0723 0.0001 0.0511 -0.0000 -0.0297 0.0778 -0.0000 -0.0046 0.0113 -0.4333 0.2553 -0.0553 0.1670 -0.0974 0.0123 -0.0089 0.0256 -0.2313 0.3230 -0.0000 0.0056 0.1133 0.0430 0.0010 -0.0234 -0.6098 -0.0002 -0.0000 0.2982 -0.0088 0.0047 0.0000 -0.0002 0.0138 -0.0016 0.0004 -0.1348 0.1021 -0.0000 -0.2141 0.0866 0.0050 0.0008 0.0003 0.0031 0.0001 -0.0780 ],1.7181,[-77.8349 -17.4267 -0.8095 -2.6503 53.3608 -0.0000 0.0000 7.9215 0.0001 0.0000 0.0000 -0.0009 10.4112 -0.2000 0.0021 17.5575 -0.0001 1.6280 -0.0604 3.9300 8.4411 0.0008 -0.0000 0.0078 -3.8047 -2.3812 4.9126 -19.5345 0.0009 0.0000 -3.5744 67.2954 12.6089 0.4278 2.6885 -0.0102 -15.1303 -0.2256 -13.0827 -0.0046 3.5616 -0.0004 0.3478 6.2169 0.0445 3.1012 0.0012 23.2662 -0.0065 -0.0002 -0.0024 0.8243 0.0019 17.7869 6.6484 -0.0063 -4.6947 0.0007 2.7293 -7.1510 0.0001 0.4266 -1.0382 39.8442 -23.4735 5.0820 -15.3558 8.9582 -1.1333 0.8202 -2.3510 21.2715 -29.7047 0.0012 -0.5152 -10.4200 -3.9556 -0.0923 2.1499 56.0795 0.0189 0.0011 -27.4211 0.8110 -0.4306 -0.0000 0.0146 -1.2691 0.1495 -0.0352 12.3929 -9.3851 0.0000 19.6927 -7.9605 -0.4614 -0.0725 -0.0239 -0.2843 -0.0065 7.1693 ],157.9903,0.0109,91.0000,0.0001
7,-2944.5942,[-0.0703 -0.2887 -0.0354 -0.4973 -4.4102 -0.1735 -0.2674 -2.1767 -0.6395 -0.1848 -0.0581 -0.1132 -1.6378 -0.4667 -0.6500 -2.1044 -0.5408 -0.7885 -0.4568 -0.7595 -1.0117 -0.6220 -0.2083 -1.1538 -0.3019 -0.5638 -0.9494 -0.0350 -0.2750 -0.8778 -0.3486 -4.9080 -2.4368 -0.6449 -0.1850 -0.0776 -0.3054 -0.7578 -0.3207 -0.5849 -0.8649 -0.8400 -0.2354 -1.7083 -0.3634 -0.4878 -0.1795 -2.3769 -0.8207 -0.5300 -0.6731 -0.8125 -0.5875 -1.4701 -1.6145 -0.8019 -0.0413 -0.2000 -1.3218 -0.3128 -1.0349 -1.3642 -0.6890 -3.7796 -0.2063 -0.4200 -0.0822 -1.2811 -0.0899 -0.9931 -0.5567 -2.5496 -0.1185 -0.8659 -0.1997 -0.0558 -0.1426 -0.1108 -1.4549 -4.0900 -0.0805 -0.3250 -0.1468 -0.6586 -0.3815 -0.4362 -0.2571 -0.6398 -0.2847 -0.0311 -1.0955 -0.4992 -0.1087 -1.6276 -0.3482 -0.5542 -0.0871 -0.1810 -0.6632 -0.8207 -0.4933 ],[-0.8288 -0.1485 -0.0059 -0.0151 -0.5298 -0.0000 -0.0000 -0.0543 -0.0000 0.0000 -0.0000 -0.0000 -0.0837 -0.0007 -0.0000 -0.1536 -0.0000 -0.0096 -0.0002 -0.0297 -0.0738 -0.0000 -0.0000 -0.0000 -0.0252 -0.0130 -0.0372 -0.2034 -0.0000 -0.0000 -0.0228 -0.7000 -0.0954 -0.0019 -0.0286 -0.0000 -0.1253 -0.0007 -0.1053 -0.0000 -0.0253 -0.0000 -0.0019 -0.0426 -0.0001 -0.0249 -0.0000 -0.2145 -0.0000 -0.0000 -0.0000 -0.0041 -0.0000 -0.1766 -0.0471 -0.0000 -0.0433 -0.0000 -0.0161 -0.0525 -0.0000 -0.0016 -0.0047 -0.3767 -0.2166 -0.0505 -0.1490 -0.0741 -0.0075 -0.0039 -0.0128 -0.1860 -0.2952 -0.0000 -0.0026 -0.1011 -0.0300 -0.0004 -0.0117 -0.5833 -0.0001 -0.0000 -0.2660 -0.0042 -0.0018 -0.0000 -0.0000 -0.0060 -0.0006 -0.0001 -0.1201 -0.0666 0.0000 -0.1955 -0.0584 -0.0019 -0.0003 -0.0001 -0.0010 -0.0000 -0.0763 ],1.5867,[76.2134 13.6525 0.5462 1.3846 48.7186 0.0000 0.0000 4.9926 0.0000 0.0000 0.0000 0.0001 7.6940 0.0653 0.0003 14.1207 0.0000 0.8844 0.0158 2.7334 6.7888 0.0001 0.0000 0.0012 2.3187 1.1922 3.4167 18.7027 0.0001 0.0000 2.1006 64.3682 8.7696 0.1766 2.6300 0.0027 11.5244 0.0688 9.6803 0.0007 2.3222 0.0000 0.1738 3.9183 0.0126 2.2918 0.0002 19.7240 0.0010 0.0000 0.0003 0.3761 0.0002 16.2395 4.3348 0.0010 3.9843 0.0001 1.4827 4.8246 0.0000 0.1483 0.4295 34.6448 19.9213 4.6399 13.7000 6.8150 0.6907 0.3564 1.1771 17.1078 27.1477 0.0001 0.2355 9.2964 2.7548 0.0342 1.0745 53.6401 0.0062 0.0001 24.4643 0.3877 0.1688 0.0000 0.0035 0.5526 0.0584 0.0138 11.0453 6.1278 0.0000 17.9795 5.3708 0.1708 0.0268 0.0063 0.0929 0.0010 7.0134 ],145.9138,0.0109,91.0000,0.0001
